price;city;neighborhood;bedrooms;garage
647700.0;curitiba;centro;2;1
320000.0;curitiba;centro;1;0
161490.0;araucária;capela velha;2;1
122643.31;são josé dos pinhais;sao marcos;2;1
160990.0;araucária;capela velha;2;1
300000.0;curitiba;centro;1;1
3285936.0;curitiba;batel;3;4
845959.0;curitiba;água verde;2;2
1029104.0;curitiba;água verde;3;2
220000.0;curitiba;rebouças;2;1
198000.0;são josé dos pinhais;afonso pena;2;1
159000.0;curitiba;santa cândida;2;1
172690.0;araucária;capela velha;2;1
158490.0;araucária;capela velha;2;1
159490.0;araucária;capela velha;2;
1354646.0;curitiba;juvevê;3;3
1473858.0;curitiba;juvevê;3;2
1799529.0;curitiba;juvevê;3;3
175000.0;araucária;campina da barra;2;1
159990.0;araucária;capela velha;2;1
159690.0;araucária;capela velha;2;1
489000.0;curitiba;água verde;3;2
271900.0;araucária;centro;3;1
130000.0;araucária;campina da barra;2;1
938800.0;curitiba;alto da glória;3;2
799000.0;curitiba;água verde;3;2
160000.0;araucária;tindiquera;2;1
1990000.0;curitiba;bigorrilho;4;3
265000.0;curitiba;novo mundo;3;1
175000.0;curitiba;tingui;2;1
1100000.0;curitiba;água verde;3;2
480000.0;curitiba;juvevê;3;1
299000.0;curitiba;batel;1;1
210000.0;curitiba;boqueirão;3;1
1301286.0;curitiba;ecoville;3;3
8441999.0;curitiba;ecoville;4;5
2059936.0;curitiba;água verde;3;2
4601332.0;curitiba;ecoville;3;3
540000.0;curitiba;bigorrilho;3;1
229900.0;curitiba;fanny;2;1
219900.0;curitiba;fanny;2;1
219900.0;curitiba;fanny;2;1
219900.0;curitiba;fanny;2;1
130000.0;são josé dos pinhais;costeira;2;1
225000.0;são josé dos pinhais;boneca do iguacu;2;1
180000.0;colombo;atuba;2;1
1290000.0;curitiba;cabral;4;2
1700000.0;curitiba;batel;3;3
2658871.0;curitiba;cabral;3;3
2797045.0;curitiba;cabral;3;3
245000.0;curitiba;xaxim;2;1
128000.0;curitiba;umbará;;
738000.0;curitiba;centro;3;2
494900.0;curitiba;centro;2;1
550000.0;curitiba;vila izabel;3;1
310000.0;curitiba;água verde;3;1
1200000.0;curitiba;cabral;3;2
190900.0;são josé dos pinhais;parque da fonte;3;2
205000.0;são josé dos pinhais;afonso pena;2;1
185000.0;são josé dos pinhais;afonso pena;2;1
755465.95;curitiba;ecoville;3;3
920600.0;curitiba;água verde;3;2
145000.0;são josé dos pinhais;boneca do iguacu;1;1
175000.0;curitiba;bigorrilho;1;
170000.0;araucária;costeira;2;1
280000.0;pinhais;estancia pinhais;2;1
235000.0;curitiba;centro;1;
175000.0;são josé dos pinhais;afonso pena;2;1
990000.0;curitiba;vila izabel;3;2
890000.0;curitiba;batel;3;2
485000.0;curitiba;água verde;3;1
240000.0;curitiba;bairro alto;2;1
1972900.0;curitiba;água verde;3;3
3915013.0;curitiba;batel;2;4
3194630.0;curitiba;campo comprido;4;4
4400000.0;curitiba;ecoville;4;3
300000.0;curitiba;jardim botânico;3;1
140000.0;curitiba;campo comprido;2;1
1400000.0;curitiba;juvevê;3;3
2600501.4;curitiba;juvevê;4;2
1099000.0;curitiba;água verde;3;2
1170000.0;curitiba;ecoville;3;2
2400000.0;curitiba;batel;3;3
420000.0;curitiba;tarumã;3;1
205000.0;são josé dos pinhais;jardim monte líbano;2;1
180000.0;são josé dos pinhais;parque da fonte;2;1
185000.0;são josé dos pinhais;parque da fonte;2;1
190000.0;são josé dos pinhais;boneca do iguacu;2;1
290000.0;são josé dos pinhais;boneca do iguacu;3;1
390000.0;são josé dos pinhais;boneca do iguacu;3;1
225000.0;são josé dos pinhais;afonso pena;3;1
839760.0;curitiba;ecoville;3;2
895000.0;curitiba;bacacheri;4;2
315000.0;curitiba;tarumã;2;1
830000.0;curitiba;batel;3;2
1440000.0;curitiba;água verde;3;2
895000.0;curitiba;ecoville;3;2
398000.0;curitiba;boqueirão;2;2
2970000.0;curitiba;água verde;4;4
1440000.0;curitiba;batel;3;2
2100000.0;curitiba;água verde;3;3
290000.0;curitiba;atuba;2;1
185000.0;são josé dos pinhais;afonso pena;2;1
1620000.0;curitiba;bigorrilho;3;3
878288.0;curitiba;bacacheri;3;2
185750.0;colombo;campo pequeno;2;1
280453.04;curitiba;cajuru;2;1
1850000.0;curitiba;batel;2;2
168580.0;araucária;costeira;2;1
600000.0;curitiba;vila izabel;3;1
208000.0;curitiba;portão;1;
750000.0;curitiba;água verde;3;2
217900.0;curitiba;centro;1;
491900.0;curitiba;mossunguê;2;1
280000.0;curitiba;uberaba;3;1
958000.0;curitiba;ecoville;3;3
790000.0;curitiba;batel;4;2
194000.0;araucária;centro;2;1
240000.0;curitiba;centro;2;1
270000.0;curitiba;centro;2;1
339000.0;curitiba;capão raso;2;1
240000.0;curitiba;novo mundo;2;
184000.0;curitiba;cidade industrial de curitiba;3;1
240000.0;curitiba;uberaba;3;
415900.0;curitiba;água verde;2;1
385000.0;são josé dos pinhais;centro;3;1
181800.0;araucária;iguaçu;2;1
530000.0;curitiba;vila izabel;3;2
394900.0;curitiba;água verde;2;1
265000.0;curitiba;portão;2;1
320000.0;curitiba;batel;2;
160000.0;araucária;iguaçu;2;1
1555231.0;curitiba;centro cívico;3;2
3900000.0;curitiba;ecoville;4;4
2880000.0;curitiba;água verde;3;4
1950000.0;curitiba;batel;4;3
685000.0;curitiba;campo comprido;2;2
6132000.0;curitiba;batel;3;5
1697555.0;curitiba;juvevê;3;3
1662660.0;curitiba;água verde;3;2
530000.0;curitiba;água verde;3;1
290000.0;são josé dos pinhais;afonso pena;3;1
330000.0;curitiba;tingui;2;1
304500.0;curitiba;batel;1;0
3500000.0;curitiba;cabral;4;4
155000.0;curitiba;sítio cercado;2;1
140000.0;araucária;tindiquera;2;0
1395000.0;curitiba;champagnat;3;2
950000.0;curitiba;cabral;4;2
1899000.0;curitiba;bigorrilho;4;3
330000.0;curitiba;bigorrilho;2;1
164900.0;curitiba;alto boqueirão;2;1
2900000.0;curitiba;ecoville;5;5
240000.0;curitiba;novo mundo;3;1
220000.0;são josé dos pinhais;jd primavera;2;1
179900.0;são josé dos pinhais;jd primavera;2;1
240000.0;curitiba;guaíra;3;2
620000.0;curitiba;rebouças;2;1
255000.0;curitiba;fanny;;
808777.5;curitiba;vila izabel;2;1
600000.0;curitiba;água verde;3;1
773887.5;curitiba;vila izabel;2;2
1100000.0;curitiba;batel;3;2
3700000.0;curitiba;ecoville;4;5
3900000.0;curitiba;ecoville;4;3
185000.0;são josé dos pinhais;cidade jardim;2;1
430000.0;curitiba;água verde;3;2
115000.0;curitiba;umbará;;
165000.0;são josé dos pinhais;parque da fonte;2;1
300900.0;curitiba;novo mundo;2;1
968680.61;curitiba;vila izabel;3;2
605000.0;curitiba;cristo rei;2;2
298900.0;curitiba;campo comprido;2;1
490000.0;curitiba;juvevê;2;1
295900.0;curitiba;tingui;2;1
145000.0;são josé dos pinhais;afonso pena;2;1
230000.0;araucária;estação;3;1
230000.0;são josé dos pinhais;afonso pena;2;1
440000.0;curitiba;capão raso;3;1
400000.0;curitiba;bacacheri;2;1
1450000.0;curitiba;portão;3;2
1620000.0;curitiba;batel;3;2
3850000.0;curitiba;cabral;3;3
495000.0;curitiba;bigorrilho;3;1
745225.5;curitiba;ecoville;3;2
160000.0;curitiba;campo comprido;;
562300.0;curitiba;vila izabel;2;1
1047163.76;curitiba;água verde;3;1
592795.95;curitiba;água verde;2;1
635815.24;curitiba;água verde;3;1
489500.0;curitiba;vila izabel;2;1
849600.0;curitiba;mercês;2;2
399391.82;curitiba;água verde;1;1
315000.0;curitiba;centro;4;
140000.0;curitiba;caiuá;3;2
155000.0;araucária;costeira;2;1
1068600.0;curitiba;mercês;2;3
1067500.0;curitiba;mercês;2;3
1150000.0;curitiba;cabral;3;2
190000.0;são josé dos pinhais;boneca do iguacu;2;1
1305853.85;curitiba;bigorrilho;3;3
320288.8;curitiba;santa quitéria;2;
1271134.4;curitiba;champagnat;3;2
199177.68;curitiba;santa quitéria;1;1
1409900.0;curitiba;champagnat;2;2
883600.0;curitiba;água verde;3;2
746912.9;curitiba;alto da rua xv;2;2
267000.0;curitiba;santa quitéria;2;1
140000.0;colombo;campo pequeno;2;1
4908175.13;curitiba;água verde;4;4
1650000.0;curitiba;cabral;3;2
285000.0;curitiba;fanny;2;1
1558639.29;curitiba;água verde;3;2
1009953.0;curitiba;cabral;3;1
1103656.0;curitiba;cabral;3;1
604986.0;curitiba;boa vista;2;1
1118040.0;curitiba;cabral;3;1
4535624.07;curitiba;ecoville;3;2
883480.0;curitiba;campina do siqueira;3;1
1708908.93;curitiba;cabral;3;2
701570.0;curitiba;boa vista;3;1
286000.0;são josé dos pinhais;cidade jardim;3;1
1516894.04;curitiba;cabral;2;2
282000.0;são josé dos pinhais;cidade jardim;3;1
286000.0;são josé dos pinhais;cidade jardim;3;1
3975408.05;curitiba;água verde;3;2
855176.0;curitiba;cabral;2;1
892395.0;curitiba;cristo rei;3;1
1050863.0;curitiba;boa vista;3;1
1374927.64;curitiba;cabral;3;2
1006187.0;curitiba;cristo rei;3;1
769000.0;curitiba;vila izabel;3;2
843469.0;curitiba;cabral;2;1
500000.0;curitiba;batel;2;1
1750000.0;curitiba;cabral;4;2
550000.0;curitiba;bacacheri;3;2
215000.0;curitiba;novo mundo;3;2
430000.0;curitiba;capão raso;3;1
340000.0;curitiba;capão raso;2;1
189000.0;curitiba;santa cândida;2;1
188000.0;curitiba;santa cândida;2;1
196000.0;curitiba;santa cândida;2;1
149000.0;araucária;costeira;2;1
350000.0;curitiba;guaíra;3;2
225000.0;são josé dos pinhais;sao domingos;2;1
285000.0;são josé dos pinhais;sao domingos;3;1
150000.0;araucária;sabiá;3;1
175000.0;araucária;cachoeira;3;1
1789727.82;curitiba;batel;3;3
2756694.3;curitiba;batel;3;3
298000.0;curitiba;novo mundo;2;1
2703284.84;curitiba;batel;3;3
340000.0;curitiba;rebouças;1;1
436000.0;curitiba;rebouças;2;1
145000.0;araucária;thomaz coelho;2;1
379000.0;curitiba;portão;3;1
398000.0;curitiba;pilarzinho;3;2
599000.0;curitiba;água verde;2;1
244000.0;curitiba;portão;1;
175000.0;curitiba;fazendinha;3;1
4100000.0;curitiba;ecoville;3;4
248000.0;curitiba;portão;1;
897279.0;curitiba;bacacheri;3;2
1012970.87;curitiba;bacacheri;3;2
143500.0;curitiba;fazendinha;3;1
380000.0;curitiba;cristo rei;3;1
175000.0;curitiba;sítio cercado;2;1
979000.0;curitiba;cabral;3;2
450000.0;curitiba;água verde;3;1
450000.0;curitiba;água verde;3;1
2150000.0;curitiba;bigorrilho;4;2
4550000.0;curitiba;batel;3;3
135000.0;são josé dos pinhais;parque da fonte;1;
168000.0;são josé dos pinhais;parque da fonte;2;1
205000.0;são josé dos pinhais;parque da fonte;3;1
235000.0;pinhais;estancia pinhais;2;1
1750000.0;curitiba;água verde;4;3
2900000.0;curitiba;ecoville;5;5
350000.0;curitiba;batel;2;
425000.0;curitiba;vila izabel;3;1
540000.0;curitiba;bigorrilho;3;1
620000.0;curitiba;rebouças;2;1
1290000.0;curitiba;jardim botânico;3;3
668000.0;curitiba;batel;;
550000.0;curitiba;água verde;3;1
530000.0;curitiba;bigorrilho;3;1
430000.0;curitiba;água verde;3;2
350000.0;curitiba;cabral;3;1
440000.0;curitiba;bacacheri;3;1
795000.0;curitiba;batel;3;1
669000.0;curitiba;alto da rua xv;3;2
380000.0;são josé dos pinhais;centro;3;1
2590000.0;curitiba;cabral;4;4
209000.0;são josé dos pinhais;afonso pena;3;1
148000.0;curitiba;santa cândida;2;1
278000.0;curitiba;fanny;2;1
370000.0;curitiba;fanny;2;1
330000.0;curitiba;centro;4;
179000.0;são josé dos pinhais;afonso pena;3;1
190000.0;araucária;porto das laranjeiras;3;1
205000.0;curitiba;centro;1;
350000.0;curitiba;atuba;3;2
220000.0;curitiba;novo mundo;2;1
245000.0;curitiba;cabral;1;
2500000.0;curitiba;rebouças;3;4
225000.0;curitiba;pinheirinho;3;2
122000.0;curitiba;campo santana;2;1
650000.0;curitiba;ecoville;3;2
4200000.0;curitiba;ecoville;3;3
477000.0;curitiba;cristo rei;2;1
498000.0;curitiba;cristo rei;2;1
822983.74;curitiba;alto da rua xv;3;2
495000.0;curitiba;cristo rei;2;1
489000.0;curitiba;cristo rei;2;1
501000.0;curitiba;cristo rei;2;1
179900.0;são josé dos pinhais;afonso pena;2;1
220000.0;são josé dos pinhais;afonso pena;2;1
180000.0;são josé dos pinhais;cidade jardim;2;1
1499000.0;curitiba;cabral;3;2
1250000.0;curitiba;juvevê;5;2
929000.0;curitiba;batel;3;1
625000.0;curitiba;água verde;3;1
129900.0;araucária;fazenda velha;2;1
180000.0;são josé dos pinhais;braga;3;1
340000.0;curitiba;bacacheri;2;1
210000.0;são josé dos pinhais;afonso pena;3;1
1034126.13;curitiba;cristo rei;3;2
1340000.0;araucária;vila nova;3;2
470000.0;curitiba;vila izabel;3;1
114950.0;curitiba;cidade industrial de curitiba;2;1
212000.0;são josé dos pinhais;afonso pena;2;1
505000.0;curitiba;rebouças;2;1
471000.0;curitiba;rebouças;2;1
1877900.0;curitiba;champagnat;3;2
239000.0;curitiba;campo comprido;2;
2990000.0;curitiba;batel;4;2
695150.0;curitiba;cabral;3;1
1302513.0;curitiba;juvevê;3;2
1385878.0;curitiba;juvevê;3;2
1168942.46;curitiba;água verde;3;2
1303426.13;curitiba;água verde;3;2
695150.0;curitiba;cabral;3;1
285000.0;são josé dos pinhais;afonso pena;3;1
640000.0;curitiba;novo mundo;3;2
766000.0;curitiba;pilarzinho;3;2
1420000.0;curitiba;vila izabel;3;3
3562145.0;curitiba;mossunguê;4;4
155000.0;curitiba;alto boqueirão;2;1
280000.0;curitiba;novo mundo;3;1
198000.0;araucária;estação;2;2
795000.0;curitiba;alto da gloria/juvevê;2;2
368000.0;curitiba;bigorrilho;3;1
172000.0;almirante tamandaré;vila feliz;2;1
235000.0;são josé dos pinhais;afonso pena;3;1
2100000.0;curitiba;juvevê;3;3
850000.0;curitiba;bigorrilho;4;2
225000.0;são josé dos pinhais;iracema ii;2;1
2200000.0;curitiba;água verde;3;3
195000.0;são josé dos pinhais;cidade jardim;3;1
180000.0;curitiba;boqueirão;1;1
130000.0;são josé dos pinhais;afonso pena;2;1
727500.0;curitiba;boa vista;3;2
1576000.0;curitiba;ecoville;3;4
225000.0;são josé dos pinhais;jd. planalto;3;1
155000.0;curitiba;uberaba;2;1
1438000.0;curitiba;ahú;3;3
385000.0;curitiba;champagnat;3;2
145000.0;são josé dos pinhais;roseira de são sebastião;2;1
128500.0;curitiba;santa cândida;2;1
195000.0;pinhais;centro;2;1
991300.0;curitiba;água verde;3;2
175000.0;são josé dos pinhais;cidade jardim;2;1
640000.0;curitiba;santo inácio;3;2
130000.0;araucária;capela velha;2;1
330000.0;curitiba;água verde;3;1
0.0;curitiba;santa quitéria;0;0
180000.0;são josé dos pinhais;roseira de são sebastião;2;1
270000.0;curitiba;capão raso;2;1
1180000.0;curitiba;bigorrilho;5;2
980000.0;curitiba;mercês;3;2
290000.0;são josé dos pinhais;afonso pena;3;1
760000.0;curitiba;pilarzinho;3;2
249000.0;são josé dos pinhais;iracema ii;2;1
245000.0;são josé dos pinhais;iracema ii;2;1
220000.0;curitiba;bacacheri;1;1
1990000.0;curitiba;água verde;3;3
200000.0;curitiba;boqueirão;1;1
220000.0;são josé dos pinhais;iracema ii;2;1
1280000.0;curitiba;centro;4;2
225000.0;curitiba;água verde;3;1
139900.0;araucária;tindiquera;2;1
190000.0;campo largo;jardim ceu azul;2;1
160000.0;almirante tamandaré;jardim benfica;2;1
379900.0;curitiba;capão raso;3;1
0.0;curitiba;batel;0;0
599000.0;curitiba;bigorrilho;3;2
232000.0;curitiba;santa quitéria;3;1
180000.0;são josé dos pinhais;parque da fonte;2;1
235000.0;curitiba;cristo rei;2;1
171811.05;curitiba;cajuru;1;
1358746.0;curitiba;seminário;3;2
590000.0;curitiba;água verde;2;1
1576462.0;curitiba;seminário;3;2
137886.58;curitiba;cajuru;1;
390000.0;curitiba;cristo rei;3;1
250000.0;são josé dos pinhais;afonso pena;3;1
298000.0;curitiba;capão raso;2;1
3100000.0;curitiba;ahú;4;4
1100000.0;curitiba;portão;3;3
520000.0;curitiba;novo mundo;3;1
350000.0;curitiba;centro;3;0
179300.0;araucária;estação;2;1
346000.0;curitiba;bacacheri;3;1
135000.0;são josé dos pinhais;ouro fino;2;1
395000.0;curitiba;campo comprido;2;2
190000.0;curitiba;boa vista;3;1
339000.0;curitiba;neoville;3;2
169000.0;curitiba;boqueirão;2;1
250000.0;são josé dos pinhais;aristocrata;2;1
125000.0;curitiba;santa cândida;2;
180000.0;curitiba;fazendinha;3;1
115000.0;araucária;costeira;2;1
265000.0;araucária;iguaçu;3;1
395000.0;curitiba;santa cândida;2;2
260000.0;são josé dos pinhais;bom jesus;3;2
247000.0;são josé dos pinhais;pedro moro;2;1
399000.0;curitiba;centro;3;1
390000.0;curitiba;cabral;3;1
199900.0;são josé dos pinhais;parque da fonte;3;1
220000.0;curitiba;cidade industrial de curitiba;3;1
360000.0;são josé dos pinhais;boneca do iguacu;3;1
716159.29;curitiba;vila izabel;3;1
621875.36;curitiba;vila izabel;2;1
899000.0;curitiba;água verde;4;2
900000.0;curitiba;mercês;3;1
285000.0;são josé dos pinhais;bom jesus;3;1
192000.0;curitiba;pilarzinho;2;1
384000.0;curitiba;centro;1;1
386000.0;curitiba;centro;1;
743500.0;curitiba;ahú;2;2
788500.0;curitiba;ahú;2;2
255000.0;curitiba;xaxim;3;1
580000.0;curitiba;campo comprido;2;1
670000.0;curitiba;cabral;1;1
930000.0;curitiba;ecoville;3;2
3850000.0;curitiba;ecoville;3;4
1620000.0;curitiba;bigorrilho;4;2
2600000.0;curitiba;bigorrilho;3;3
1090000.0;curitiba;água verde;3;2
630000.0;curitiba;bigorrilho;2;1
3200000.0;curitiba;hugo lange;3;4
1073600.0;curitiba;mercês;2;2
1750000.0;curitiba;água verde;4;3
7500000.0;curitiba;ecoville;3;4
2665000.0;curitiba;cabral;4;3
1390000.0;curitiba;bigorrilho;2;2
890000.0;curitiba;alto da rua xv;3;2
1100000.0;curitiba;ecoville;3;2
955000.0;curitiba;água verde;4;2
449000.0;curitiba;batel;2;1
970000.0;curitiba;ecoville;3;2
265000.0;curitiba;novo mundo;3;1
170000.0;colombo;campo pequeno;2;1
180000.0;curitiba;boa vista;2;
531202.22;curitiba;água verde;2;1
655500.0;curitiba;água verde;2;2
870500.0;curitiba;ahú;3;2
570000.0;curitiba;bigorrilho;2;1
756500.0;curitiba;ahú;2;2
899000.0;curitiba;água verde;3;2
1110000.0;curitiba;juvevê;3;2
1150000.0;curitiba;juvevê;3;2
599000.0;curitiba;bacacheri;3;1
1035000.0;curitiba;juvevê;3;2
553000.0;curitiba;bacacheri;2;1
499000.0;curitiba;bacacheri;2;1
998000.0;curitiba;ahú;3;2
1250000.0;curitiba;juvevê;3;2
998000.0;curitiba;ahú;3;2
185000.0;curitiba;cristo rei;2;0
663000.0;curitiba;água verde;2;1
998000.0;curitiba;juvevê;3;2
173900.0;araucária;centro;2;1
628000.0;curitiba;cristo rei;3;1
169900.0;curitiba;centro;1;0
434000.0;curitiba;boa vista;2;1
610000.0;curitiba;cabral;3;2
585000.0;curitiba;cristo rei;2;2
925000.0;curitiba;água verde;3;1
883500.0;curitiba;ahú;3;2
185000.0;curitiba;cristo rei;2;0
575000.0;curitiba;cristo rei;3;1
251900.0;curitiba;rebouças;1;0
251125.0;curitiba;centro;1;0
1390000.0;curitiba;seminário;3;2
284900.0;curitiba;tingui;;
135000.0;são josé dos pinhais;ouro fino;2;1
120000.0;são josé dos pinhais;costeira;1;1
135000.0;são josé dos pinhais;ouro fino;2;1
120000.0;são josé dos pinhais;costeira;1;1
550000.0;curitiba;bacacheri;3;2
395000.0;curitiba;santa cândida;2;2
295000.0;araucária;centro;2;1
1050000.0;curitiba;cristo rei;3;2
225900.0;curitiba;rebouças;1;
699000.0;curitiba;bigorrilho;3;1
199900.0;curitiba;rebouças;1;
675000.0;curitiba;ecoville;3;2
159000.0;são josé dos pinhais;boneca do iguacu;2;1
135000.0;são josé dos pinhais;colonia rio grande;2;1
485800.0;curitiba;vila izabel;2;1
3994900.0;curitiba;champagnat;3;4
500000.0;curitiba;capão raso;3;2
730000.0;curitiba;vila izabel;3;2
2500000.0;curitiba;ecoville;4;3
315000.0;curitiba;rebouças;3;1
218000.0;são josé dos pinhais;afonso pena;2;1
254000.0;curitiba;xaxim;3;1
995000.0;curitiba;água verde;3;2
199500.0;curitiba;juvevê;1;0
284000.0;curitiba;juvevê;1;0
199900.0;curitiba;rebouças;1;0
730300.0;curitiba;mercês;2;2
1068600.0;curitiba;mercês;2;3
420000.0;são josé dos pinhais;tres marias;3;1
2590000.0;curitiba;água verde;5;3
648000.0;curitiba;alto da glória;3;1
240000.0;curitiba;centro;2;
668000.0;curitiba;alto da glória;3;2
320000.0;são josé dos pinhais;afonso pena;3;1
703000.0;curitiba;alto da glória;3;2
3900000.0;curitiba;água verde;4;4
1720000.0;curitiba;bigorrilho;3;3
250000.0;araucária;costeira;3;1
490000.0;curitiba;boa vista;2;1
350000.0;curitiba;atuba;3;2
138300.0;colombo;guaraituba;2;1
135000.0;colombo;guaraituba;2;1
155000.0;colombo;são gabriel;3;1
1184492.78;curitiba;alto da rua xv;2;2
375000.0;curitiba;cristo rei;3;1
1005897.0;curitiba;cristo rei;2;2
520000.0;curitiba;bacacheri;2;2
791240.02;curitiba;alto da rua xv;2;1
300000.0;curitiba;pinheirinho;3;
199990.0;curitiba;boqueirão;3;1
2399000.0;curitiba;ecoville;3;3
1850000.0;curitiba;ecoville;3;2
1197428.73;curitiba;vila izabel;4;2
1670000.0;curitiba;batel;4;3
915000.0;curitiba;ecoville;3;2
2000650.16;curitiba;vila izabel;4;3
1360000.0;curitiba;bigorrilho;2;3
0.0;curitiba;batel;0;0
375000.0;curitiba;batel;1;0
781703.0;curitiba;cristo rei;3;2
230000.0;curitiba;tingui;2;
680000.0;curitiba;champagnat;2;1
390069.0;curitiba;rebouças;1;1
475764.0;curitiba;portão;2;1
155000.0;curitiba;cidade industrial de curitiba;2;2
1990000.0;curitiba;ecoville;3;3
1340000.0;curitiba;água verde;3;2
1235000.0;curitiba;batel;3;2
760000.0;curitiba;rebouças;3;2
500000.0;curitiba;água verde;2;1
673980.0;curitiba;seminário;2;2
671624.0;curitiba;seminário;2;2
760000.0;curitiba;são francisco;2;2
738000.0;curitiba;mercês;3;2
270000.0;curitiba;água verde;2;1
245000.0;curitiba;fazendinha;3;
3323300.0;curitiba;cabral;3;4
2980000.0;curitiba;cabral;3;4
1350000.0;curitiba;água verde;3;2
1300000.0;curitiba;batel;3;2
350000.0;curitiba;batel;1;0
1280000.0;curitiba;ahú;3;2
720000.0;curitiba;vila izabel;5;4
149000.0;araucária;capela velha;2;1
169500.0;curitiba;uberaba;2;1
1071200.0;curitiba;juvevê;3;2
2164426.0;curitiba;bigorrilho;3;3
434900.0;curitiba;boa vista;2;1
1401900.0;curitiba;champagnat;2;2
137000.0;curitiba;umbará;2;1
280500.0;curitiba;água verde;2;
1102400.0;curitiba;juvevê;3;2
998400.0;curitiba;juvevê;3;2
462084.3;curitiba;santa quitéria;2;2
1154400.0;curitiba;juvevê;3;2
290075.0;curitiba;campo comprido;2;1
315000.0;curitiba;bigorrilho;1;1
310000.0;curitiba;água verde;3;1
1650000.0;curitiba;batel;3;2
3500000.0;curitiba;água verde;4;4
220000.0;curitiba;guaíra;2;1
455000.0;curitiba;cristo rei;3;1
364016.0;curitiba;água verde;1;0
439000.0;curitiba;água verde;3;1
330000.0;curitiba;água verde;3;1
188682.0;curitiba;vila izabel;1;
2640000.0;pinhais;alphaville graciosa;1;
117000.0;piraquara;guarituba;4;
1057889.0;campo largo;qd 12 salgadinho;1;
1748000.0;curitiba;rebouças;1;5
124000.0;curitiba;cidade industrial de curitiba;2;
1132092.0;colombo;atuba;6;
138890.0;araucária;jd dona julia;2;
745805.0;curitiba;taboão;2;
122643.0;são josé dos pinhais;sao marcos;2;
477750.0;são josé dos pinhais;cidade jardim;2;4
118469.0;piraquara;planta são tiago;2;
734955.0;curitiba;barreirinha;5;
495416.0;são josé dos pinhais;boneca do iguacu;5;
186450.0;curitiba;boa vista;3;
317250.0;contenda;jd são joão;3;
327600.0;campo largo;bom jesus;3;
2680000.0;curitiba;cabral;3;4
270000.0;curitiba;fanny;2;1
220000.0;curitiba;novo mundo;3;
115000.0;curitiba;alto boqueirão;2;
185000.0;curitiba;bairro alto;2;1
1030000.0;curitiba;água verde;3;2
280000.0;curitiba;parolin;3;2
790000.0;curitiba;ecoville;3;2
1879300.0;curitiba;batel;2;2
3712518.0;curitiba;juvevê;4;3
3249789.0;curitiba;cabral;3;3
220000.0;curitiba;centro;2;0
133000.0;curitiba;campo comprido;2;1
172395.0;curitiba;pinheirinho;2;
332800.0;pinhais;jardim amelia;1;
300000.0;curitiba;batel;1;0
2937127.15;curitiba;batel;2;3
4541383.01;curitiba;batel;3;4
320000.0;curitiba;centro;2;1
183900.0;são josé dos pinhais;boneca do iguacu;2;1
284000.0;são josé dos pinhais;pedro moro;3;1
233820.0;colombo;santa terezinha;2;1
255150.0;colombo;santa terezinha;3;1
199755.0;colombo;santa terezinha;2;1
3300000.0;curitiba;ecoville;3;4
940000.0;curitiba;alto da glória;2;2
1750000.0;curitiba;ecoville;3;3
720000.0;curitiba;centro;4;1
161504.0;curitiba;cidade industrial de curitiba;3;
298000.0;curitiba;neoville;3;1
369900.0;curitiba;vila izabel;3;1
598000.0;curitiba;água verde;3;1
780000.0;curitiba;vila izabel;3;2
290000.0;curitiba;água verde;3;1
150000.0;araucária;cachoeira;2;1
220000.0;curitiba;campo comprido;2;1
220000.0;são josé dos pinhais;cidade jardim;3;2
205000.0;curitiba;sítio cercado;2;1
883480.0;curitiba;ecoville;3;1
750000.0;curitiba;juvevê;3;2
1690000.0;curitiba;água verde;3;2
1400000.0;curitiba;água verde;4;3
3150000.0;curitiba;cabral;3;3
1650000.0;curitiba;ecoville;3;3
750000.0;curitiba;batel;3;2
265000.0;são josé dos pinhais;afonso pena;3;1
1620000.0;curitiba;bigorrilho;3;3
2900000.0;curitiba;batel;4;4
880000.0;curitiba;cristo rei;3;2
279000.0;curitiba;cajuru;2;1
555842.0;curitiba;boa vista;3;1
130000.0;curitiba;cidade industrial de curitiba;;
224533.4;curitiba;santa cândida;2;1
330000.0;curitiba;centro;2;1
1150000.0;curitiba;centro;4;2
450000.0;araucária;centro;3;1
350000.0;araucária;vila nova;3;1
271400.0;araucária;estação;3;1
255000.0;araucária;iguaçu;2;1
169900.0;araucária;campina da barra;2;1
762491.0;curitiba;cabral;2;1
345060.0;curitiba;vila izabel;3;
125000.0;araucária;campina da barra;2;1
1340000.0;araucária;vila nova;3;2
167000.0;são josé dos pinhais;rio pequeno;3;1
259000.0;são josé dos pinhais;afonso pena;3;1
238000.0;são josé dos pinhais;afonso pena;3;1
199000.0;são josé dos pinhais;afonso pena;2;1
199000.0;são josé dos pinhais;afonso pena;2;1
199000.0;são josé dos pinhais;afonso pena;2;1
199000.0;são josé dos pinhais;afonso pena;2;1
800600.0;curitiba;água verde;3;1
189000.0;araucária;cachoeira;3;1
230000.0;araucária;centro;2;1
215000.0;colombo;campo pequeno;2;1
144900.0;araucária;estação;2;1
190000.0;são josé dos pinhais;afonso pena;3;1
210000.0;curitiba;pinheirinho;2;1
295000.0;curitiba;uberaba;2;1
1460000.0;curitiba;alto da glória;3;3
3799000.0;curitiba;cabral;4;4
1400000.0;curitiba;bigorrilho;3;2
